year,county,level,a_y,r_y,n_y,p_y,l_y,ca_y,cl_y,ca_avg_y,cl_avg_y,a_yplus10,l_yplus10
2018,Clay,Misdemeanor,65,53,75,0.208955223880597,1.2641509433962264,0.06557377049180328,0.08355795148247987,-0.14111787979430343,NA,43.03953735697435,NA
2018,Clay,Juvenile,99,107,93,-0.049019607843137254,0.9532710280373832,-0.13157894736842105,0.06602351522460048,-0.18234314872007895,NA,78.67675924537907,NA
2018,Clearwater,Felony,28,46,111,0.6377952755905512,2.760869565217391,0.12,-0.5363425157650185,-0.2399414727808378,NA,16.29903286147759,NA
2018,Clearwater,Gross Misdemeanor,13,19,44,0.6274509803921569,2.6842105263157894,-0.2777777777777778,0.15789473684210537,-0.1556231627829632,NA,12.665652558255552,NA
2018,Clearwater,Misdemeanor,4,6,6,0.3333333333333333,1.4999999999999998,0,-0.45454545454545464,-0.9923416644512826,NA,0.04254630860398567,NA
2018,Clearwater,Juvenile,15,13,13,-0.08333333333333333,0.9230769230769231,0.15384615384615385,-0.07692307692307687,-0.1584138334566242,NA,9.631486128218635,NA
2018,Cook,Felony,12,14,32,0.6,2.5,0,-0.1935483870967741,2.9227640523830716,NA,31.817975091551578,NA
2018,Cook,Gross Misdemeanor,17,20,36,0.47368421052631576,1.8999999999999997,-0.15,-0.10000000000000017,0.2852293666717727,NA,18.70722744822247,NA
2018,Cook,Misdemeanor,11,12,19,0.45454545454545453,1.8333333333333335,-0.26666666666666666,0.15789473684210525,1.5106189730516388,NA,20.921824775430323,NA
2018,Cook,Juvenile,4,6,4,0,1,-0.42857142857142855,0,0.6443384385652768,NA,8.038987921874687,NA
2018,Cottonwood,Felony,40,42,116,0.6470588235294118,2.8333333333333335,-0.1836734693877551,0.1714743589743589,1.2937243022121518,NA,71.61516988017941,NA
2018,Cottonwood,Gross Misdemeanor,54,48,99,0.4725274725274725,1.8958333333333333,0.125,-0.20579954954954946,0.5689010275433986,NA,49.50754353581391,NA
2018,Cottonwood,Misdemeanor,38,32,51,0.2727272727272727,1.375,-0.05,0.19675925925925916,-0.32012999429036454,NA,24.928566876019964,NA
2018,Cottonwood,Juvenile,38,27,32,-0.22727272727272727,0.8148148148148148,0.08571428571428572,0.13022700119474315,0.49811322825505,NA,34.955975325951165,NA
2018,Crow Wing,Felony,273,246,871,0.7112676056338029,3.463414634146342,-0.11363636363636363,-0.013760271292552272,0.3637050381714193,NA,290.1661275664742,NA
2018,Crow Wing,Gross Misdemeanor,204,175,479,0.6058558558558559,2.5371428571428574,0.43661971830985913,-0.19731984829329954,-0.08487065491457062,NA,103.61297807133919,NA
2018,Crow Wing,Misdemeanor,169,177,407,0.5958904109589042,2.474576271186441,-0.155,0.11630885122410582,-0.15611264300733937,NA,138.1162307611321,NA
2018,Crow Wing,Juvenile,111,121,133,0.14788732394366197,1.1735537190082646,-0.059322033898305086,0.7080435316258901,1.8060852324465604,NA,174.60085890778598,NA
2018,Dakota,Felony,1277,1315,3428,0.6166180758017493,2.608365019011407,0.051894563426688634,-0.1683713943831524,0.40401683009748773,NA,1187.486234522453,NA
2018,Dakota,Gross Misdemeanor,899,902,1947,0.5462776659959758,2.2039911308203988,-0.03644158628081458,-0.025738377893406356,0.2561570039049249,NA,835.344407596775,NA
2018,Dakota,Misdemeanor,913,894,1445,0.3800277392510402,1.6129753914988816,-0.01933404940923738,0.026995723954351285,-0.3072012764799944,NA,565.4777136642178,NA
2018,Dakota,Juvenile,322,355,279,-0.1305732484076433,0.8845070422535211,-0.16363636363636364,0.03269670378290675,0.13780489904295382,NA,329.96342072245665,NA
2018,Dodge,Felony,47,48,178,0.7073170731707317,3.416666666666666,0,0.13888888888888887,0.3923752997256193,NA,48.88784385703286,NA
2018,Dodge,Gross Misdemeanor,40,32,89,0.5789473684210527,2.375,0.08108108108108109,-0.19419642857142852,0.4437911073292073,NA,36.89688385396863,NA
2018,Dodge,Misdemeanor,44,43,49,0.14,1.1627906976744187,-0.022222222222222223,-0.09245604083947812,0.05284052514025946,NA,36.14752469648224,NA
2018,Dodge,Juvenile,21,27,18,-0.17391304347826086,0.851851851851852,-0.16,-0.11659807956104241,-0.37722794218716355,NA,13.97777285313255,NA
2018,Douglas,Felony,81,88,244,0.6451612903225806,2.818181818181818,-0.15625,0.03827751196172251,0.16504649941121427,NA,81.94160379192206,NA
2018,Douglas,Gross Misdemeanor,130,133,254,0.45934959349593496,1.849624060150376,-0.08450704225352113,-0.1121804511278196,0.30989011396765515,NA,133.4632482787044,NA
2018,Douglas,Misdemeanor,123,119,151,0.23717948717948717,1.3109243697478992,-0.13986013986013987,0.120244461420932,-0.07374399762937618,NA,107.13694427420215,NA
2018,Douglas,Juvenile,61,37,96,0.4861111111111111,1.945945945945946,-0.26506024096385544,1.2561692126909523,0.3631603423688321,NA,78.76037533686585,NA
2018,Faribault,Felony,40,60,119,0.5488721804511278,2.216666666666667,-0.23076923076923078,-0.09691358024691338,0.002490651111104352,NA,41.436280245925644,NA
2018,Faribault,Gross Misdemeanor,63,48,97,0.4146341463414634,1.708333333333333,0.06779661016949153,-0.07581967213114776,1.3708474123774526,NA,78.23796460845594,NA
2018,Faribault,Misdemeanor,46,34,50,0.1282051282051282,1.1470588235294117,0.2777777777777778,0.08668730650154789,-0.11222899095927873,NA,25.942641708634408,NA
2018,Faribault,Juvenile,50,47,24,-1.35,0.425531914893617,0.1111111111111111,-0.2587508579272478,0.3399672152600992,NA,42.878950888323175,NA
2018,Fillmore,Felony,24,25,89,0.7159090909090909,3.5200000000000005,0.14285714285714285,0.17333333333333367,-0.318696463379891,NA,13.323269160571021,NA
2018,Fillmore,Gross Misdemeanor,26,29,56,0.5396825396825397,2.172413793103448,-0.13333333333333333,0.0551724137931034,-0.11599729012179776,NA,22.59118036355406,NA
2018,Fillmore,Misdemeanor,39,40,43,0.13043478260869565,1.1500000000000001,0,0.04351851851851874,-0.6815375658203561,NA,13.09234451627425,NA
2018,Fillmore,Juvenile,25,23,33,0.23333333333333334,1.3043478260869565,-0.038461538461538464,0.09396914446002808,1.2827291119539026,NA,42.8645799911344,NA
2018,Freeborn,Felony,91,96,216,0.5752212389380531,2.3541666666666665,-0.021505376344086023,0.18573835784313716,-0.15184508198316923,NA,70.20837932472654,NA
2018,Freeborn,Gross Misdemeanor,104,110,162,0.35294117647058826,1.5454545454545456,-0.21212121212121213,0.21060606060606069,0.6296114882854287,NA,141.59513153768947,NA
2018,Freeborn,Misdemeanor,115,137,109,-0.0873015873015873,0.9197080291970804,-0.12878787878787878,-0.1488416375753729,-0.05405843397761704,NA,98.5881321032217,NA
2018,Freeborn,Juvenile,84,74,107,0.25252525252525254,1.337837837837838,0.16666666666666666,-0.058052950910093756,-0.003956489079239101,NA,55.667765110349194,NA
2018,Goodhue,Felony,259,233,491,0.507399577167019,2.0300429184549356,0.33505154639175255,-0.12387621414050143,0.09525176133676898,NA,166.47826772318888,NA
2018,Goodhue,Gross Misdemeanor,205,177,322,0.4,1.6666666666666667,0.19186046511627908,0.008018327605956702,0.04968623113384199,NA,140.89121857885345,NA
2018,Goodhue,Misdemeanor,210,177,252,0.19909502262443438,1.2485875706214689,0.2,-0.02943800178412132,-0.33494476381032484,NA,102.56629642569656,NA
2018,Goodhue,Juvenile,102,98,73,-0.42028985507246375,0.7040816326530612,0.275,-0.19401181525241668,-0.2834294658498235,NA,49.522985804601085,NA
2018,Grant,Felony,14,7,30,0.6818181818181818,3.1428571428571423,0.75,0.22981366459627298,0.7413327996325582,NA,11.221922486520931,NA
2018,Grant,Gross Misdemeanor,30,14,49,0.5757575757575758,2.357142857142857,1.3076923076923077,0.039915966386554674,0.24967498699005006,NA,16.24577483087065,NA
2018,Grant,Misdemeanor,17,15,23,0.2857142857142857,1.4,-0.10526315789473684,0.20000000000000007,0.961173605216999,NA,23.53408326260399,NA
2018,Grant,Juvenile,13,9,13,0,1,1.1666666666666667,-0.37500000000000006,-0.6005537042355813,NA,2.5742094615929205,NA
2018,Hennepin,Felony,3674,2674,8693,0.6640703517587939,2.976813762154076,0.12457912457912458,0.006156642967039642,0.284576539197672,NA,2983.7858391030372,NA
2018,Hennepin,Gross Misdemeanor,2659,2619,7381,0.6449295010845987,2.8163421153111874,0.030220844633862844,-0.002065664195271908,0.11389856894577757,NA,2160.2206247088448,NA
2018,Hennepin,Misdemeanor,3453,3829,3229,-0.17238211879975504,0.8529642204230871,-0.07747795885653219,0.055507563734254944,-0.20662938032274408,NA,2480.3410139843277,NA
2018,Hennepin,Juvenile,940,1028,974,0.03110273327049953,1.032101167315175,-0.10047846889952153,0.028581640742915096,-0.11237781499427892,NA,749.74487226816575,NA
2018,Houston,Felony,41,50,103,0.5412844036697247,2.1799999999999997,-0.14583333333333334,-0.06571428571428571,-0.04979167981907512,NA,36.10791616687514,NA
2018,Houston,Gross Misdemeanor,58,49,79,0.3,1.4285714285714286,-0.07936507936507936,0.3533834586466165,0.9054570806892874,NA,74.31282614688222,NA
2018,Houston,Misdemeanor,34,54,47,0.19402985074626866,1.2407407407407407,-0.41379310344827586,0.06166475754104628,-0.48207670973263994,NA,30.32728599676653,NA
2018,Houston,Juvenile,12,13,20,0.38095238095238093,1.6153846153846154,-0.6,1.1124260355029587,0.38390781078125974,NA,29.83090169906271,NA
2018,Hubbard,Felony,73,64,255,0.7387755102040816,3.8281249999999996,0.21666666666666667,-0.07384072580645161,-0.08851537399521485,NA,44.4601945351223,NA
2018,Hubbard,Gross Misdemeanor,43,29,89,0.6233766233766234,2.655172413793103,0.6538461538461539,0.1695402298850574,-0.20096211174870102,NA,18.377871429779876,NA
2018,Hubbard,Misdemeanor,14,10,24,0.4444444444444444,1.7999999999999998,0,0.14545454545454536,-0.09284046611914427,NA,10.281141383983032,NA
2018,Hubbard,Juvenile,15,13,26,0.4583333333333333,1.8461538461538458,-0.0625,0.39860139860139826,-0.17020020236926786,NA,12.44699696446098,NA
2018,Isanti,Felony,130,135,267,0.5296167247386759,2.1259259259259258,0.0743801652892562,0.02135231316725971,-0.18918880142544223,NA,82.70274225460489,NA
2018,Isanti,Gross Misdemeanor,142,138,334,0.5740740740740741,2.3478260869565215,0.028985507246376812,-2.8050490883606055e-4,0.38320245963252797,NA,133.55588193562963,NA
2018,Isanti,Misdemeanor,267,271,401,0.340632603406326,1.5166051660516606,-0.043010752688172046,0.004934976534231455,0.01584768256586543,NA,218.5201237163906,NA
2018,Isanti,Juvenile,55,74,51,-0.07246376811594203,0.9324324324324323,-0.2028985507246377,-0.06756756756756765,0.1348703449867067,NA,58.382774414316124,NA
2018,Itasca,Felony,190,192,513,0.62426614481409,2.6614583333333335,0.03260869565217391,0.028631175734834344,-0.147763286410817,NA,130.10813827461524,NA
2018,Itasca,Gross Misdemeanor,201,139,350,0.5156794425087108,2.064748201438849,0.2967741935483871,0.1445886768845793,0.0119210345036171,NA,121.31808846993366,NA
2018,Itasca,Misdemeanor,148,147,164,0.11976047904191617,1.1360544217687076,-0.03896103896103896,0.004673978434911531,0.452084354146622,NA,173.1207235554806,NA
2018,Itasca,Juvenile,112,125,123,0.08088235294117647,1.088,-0.11811023622047244,0.010285714285714407,0.04561632946220458,NA,101.07624518134644,NA
2018,Jackson,Felony,30,27,80,0.6582278481012658,2.9259259259259256,0.1111111111111111,-0.0856481481481483,1.0697318971715268,NA,38.6349954138685,NA
2018,Jackson,Gross Misdemeanor,38,28,77,0.5692307692307692,2.321428571428571,0.3103448275862069,-0.015151515151515286,0.0630900056427662,NA,23.860464571093193,NA
2018,Jackson,Misdemeanor,53,33,88,0.5217391304347826,2.090909090909091,0.6060606060606061,0.2709447415329769,-0.8578187510609743,NA,6.824699949073235,NA
2018,Jackson,Juvenile,29,40,20,-0.2903225806451613,0.775,-0.09375,-0.1927083333333333,0.45604757654515776,NA,31.547697491811753,NA
2018,Kanabec,Felony,53,54,198,0.7313432835820896,3.7222222222222223,-0.19696969696969696,0.08002302820955681,-0.02218369192628119,NA,51.172386789191286,NA
2018,Kanabec,Gross Misdemeanor,81,69,128,0.3893805309734513,1.6376811594202898,0.22727272727272727,-0.00913408841797586,0.36506113503857923,NA,62.792812211774645,NA
2018,Kanabec,Misdemeanor,91,69,126,0.33653846153846156,1.5072463768115942,0.18181818181818182,0.20377395195019943,-0.6376472369263567,NA,29.79344940827734,NA
2018,Kanabec,Juvenile,32,29,22,-0.6111111111111112,0.6206896551724138,0.03225806451612903,-0.056551724137931074,0.01071426009027032,NA,25.492459671165705,NA
2018,Kandiyohi,Felony,165,193,536,0.6541218637992832,2.8911917098445596,0.04430379746835443,-0.22797927461139889,-0.07721306410805842,NA,117.80913214887121,NA
2018,Kandiyohi,Gross Misdemeanor,154,145,339,0.5606060606060606,2.275862068965517,0.0547945205479452,-0.1662683509730285,0.38198414185860163,NA,141.26949005665708,NA
2018,Kandiyohi,Misdemeanor,136,168,207,0.31983805668016196,1.4702380952380953,-0.2765957446808511,0.10415471409447322,-0.03766978153240633,NA,142.10409559371467,NA
2018,Kandiyohi,Juvenile,41,60,27,-0.3333333333333333,0.75,-0.32786885245901637,-0.053278688524590084,0.12880829677853284,NA,57.06753055935916,NA
2018,Kittson,Felony,4,6,24,0.7857142857142857,4.666666666666666,-0.6923076923076923,0.9310344827586206,1.018369760027402,NA,16.146958080219214,NA
2018,Kittson,Gross Misdemeanor,5,4,9,0.5,2,-0.16666666666666666,0.33333333333333354,0.6443384385652768,NA,6.39464948330941,NA
2018,Kittson,Misdemeanor,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2018,Kittson,Juvenile,0,1,2,0.75,4,-1,1,-0.5383798050746783,NA,1.3848605847759652,NA
2018,Koochiching,Felony,29,47,188,0.7751196172248804,4.446808510638299,-0.4423076923076923,-0.08783415166393857,0.4899993461500989,NA,53.80553194430913,NA
2018,Koochiching,Gross Misdemeanor,50,51,134,0.6330935251798561,2.725490196078431,-0.09090909090909091,-0.2244540092459749,0.7371262559585938,NA,60.4133909016711,NA
2018,Koochiching,Misdemeanor,1,3,22,0.8636363636363636,7.333333333333334,-0.6666666666666666,1.365591397849463,0.7067889985177427,NA,7.016799216128497,NA
2018,Koochiching,Juvenile,35,45,38,-0.022727272727272728,0.9777777777777777,0.20689655172413793,-0.3422222222222222,-0.0014076575995478455,NA,24.07717092232201,NA
2018,Lac qui Parle,Felony,11,14,22,0.48148148148148145,1.9285714285714282,-0.08333333333333333,0.10204081632653038,-0.46812372322675305,NA,6.027931136763466,NA
2018,Lac qui Parle,Gross Misdemeanor,10,11,14,0.3125,1.4545454545454546,-0.16666666666666666,0.1428571428571429,0.6234480735315716,NA,13.348350826815144,NA
2018,Lac qui Parle,Misdemeanor,15,17,10,-0.4166666666666667,0.7058823529411764,0,-0.10160427807486637,-0.36710135170545577,NA,8.649614860025437,NA
2018,Lac qui Parle,Juvenile,7,13,3,-0.4444444444444444,0.6923076923076923,-0.4166666666666667,2.4615384615384612,3.029546202311847,NA,27.311368704558074,NA
2018,Lake,Felony,24,19,86,0.7432432432432432,3.8947368421052624,-0.1111111111111111,0.15624999999999983,0.8887261151599982,NA,32.31820241495997,NA
2018,Lake,Gross Misdemeanor,39,39,65,0.3709677419354839,1.5897435897435896,0.21875,-0.23162393162393172,0.25123624010322787,NA,29.612591015776395,NA
2018,Lake,Misdemeanor,11,9,13,0.4375,1.7777777777777777,-0.15384615384615385,0.42222222222222217,-0.2038673188909548,NA,8.669000305409604,NA
2018,Lake,Juvenile,6,3,8,0.4,1.6666666666666667,-0.14285714285714285,1.2222222222222223,-0.10254163113369887,NA,5.3847502131978064,NA
2018,Lake Of The Woods,Felony,6,12,33,0.7209302325581395,3.5833333333333326,-0.45454545454545453,0.5248226950354606,0.17971087066789826,NA,13.37005653423618,NA
2018,Lake Of The Woods,Gross Misdemeanor,9,11,15,0.35294117647058826,1.5454545454545456,0.5,-0.3818181818181817,-0.18119459336671365,NA,5.822616224947814,NA
2018,Lake Of The Woods,Misdemeanor,5,2,7,0.6,2.5,0.25,0,0.9325320361705544,NA,6.0123218903083915,NA
2018,Lake Of The Woods,Juvenile,3,2,3,0,1,0.5,0,0.8214827038279336,NA,2.6310305721959044,NA
2018,Le Sueur,Felony,75,94,166,0.4470588235294118,1.8085106382978722,0.171875,-0.27888499865338007,0.0509844867355071,NA,51.96534406636674,NA
2018,Le Sueur,Gross Misdemeanor,57,47,97,0.4659090909090909,1.8723404255319147,0.07547169811320754,0.11392405063291136,0.4653084119909975,NA,55.35609556410436,NA
2018,Le Sueur,Misdemeanor,61,62,77,0.25301204819277107,1.338709677419355,-0.11594202898550725,0.054740957966764404,0.13120229831036095,NA,61.71336983004302,NA
2018,Le Sueur,Juvenile,21,38,24,0.07317073170731707,1.0789473684210527,-0.5227272727272727,0.16642958748221917,0.1615461987206088,NA,39.4925707565007,NA
2018,Lincoln,Felony,4,5,25,0.75,4,-0.2,1.0952380952380953,2.5155734210669496,NA,16.406009298312433,NA
2018,Lincoln,Gross Misdemeanor,7,5,13,0.5454545454545454,2.1999999999999997,-0.125,1.1999999999999997,1.7510013081677898,NA,13.449339728820306,NA
2018,Lincoln,Misdemeanor,14,19,15,0.09523809523809523,1.1052631578947367,-0.391304347826087,0.10526315789473673,0.652812424544347,NA,28.64874869210201,NA
2018,Lincoln,Juvenile,3,3,3,0,1,-0.25,0.3333333333333333,0.4481111243569595,NA,4.505234609110541,NA
2018,Lyon,Felony,82,54,294,0.784,4.629629629629631,0.30158730158730157,0.07838762457236376,-0.1354598820218184,NA,44.18760602999595,NA
2018,Lyon,Gross Misdemeanor,85,76,170,0.5159235668789809,2.0657894736842106,0.13333333333333333,-0.08187134502923972,-0.12159089997532087,NA,53.582955101505426,NA
2018,Lyon,Misdemeanor,150,139,158,0.08552631578947369,1.0935251798561152,-0.05063291139240506,0.10881923831564118,-0.00766289265211845,NA,121.39590613222417,NA
2018,Lyon,Juvenile,45,59,32,-0.22916666666666666,0.8135593220338982,-0.19642857142857142,0.0738983050847457,0.2681158947850225,NA,51.00643932357534,NA
2018,Mahnomen,Felony,59,63,209,0.7174887892376681,3.539682539682539,-0.18055555555555555,0.13140537798072027,2.962135032285107,NA,192.82390490454188,NA
2018,Mahnomen,Gross Misdemeanor,19,30,33,0.3877551020408163,1.6333333333333333,-0.05,-0.5333333333333333,0.4582961325861422,NA,19.76801424172326,NA
2018,Mahnomen,Misdemeanor,1,2,2,0.6,2.5,-0.6666666666666666,0.666666666666667,4,NA,8.88888888888889,NA
2018,Mahnomen,Juvenile,12,17,19,0.2916666666666667,1.411764705882353,0.2,-0.1372549019607842,2.5814221045690853,NA,44.170872623018724,NA
2018,Marshall,Felony,12,16,37,0.6521739130434783,2.875,-0.5714285714285714,0.568181818181818,0.7814893064537476,NA,43.943402892525775,NA
2018,Marshall,Gross Misdemeanor,19,16,39,0.5151515151515151,2.0625,0.46153846153846156,-0.3888888888888889,0.8264342606721105,NA,22.93189682843872,NA
2018,Marshall,Misdemeanor,3,3,3,0.25,1.3333333333333333,-0.25,0.33333333333333326,3.9999860494854405,NA,68.8886966817994,NA
2018,Marshall,Juvenile,6,3,6,-0.5,0.6666666666666666,2,-0.33333333333333337,0.051782821211600126,NA,6.6612912010068,NA
2018,Martin,Felony,81,82,232,0.6238532110091743,2.658536585365854,0,0.04942233632862655,-0.024880779189319687,NA,62.190936971703394,NA
2018,Martin,Gross Misdemeanor,50,63,100,0.4473684210526316,1.8095238095238098,-0.29577464788732394,0.028138528138528136,0.6869802559370659,NA,80.41272553300014,NA
2018,Martin,Misdemeanor,34,49,56,0.3466666666666667,1.530612244897959,-0.3584905660377358,0.05685131195335271,-0.11787942834476846,NA,52.04511372765866,NA
2018,Martin,Juvenile,39,56,28,-0.24444444444444444,0.8035714285714286,-0.390625,0.33928571428571414,0.557724669403776,NA,65.94367767142651,NA
2018,McLeod,Felony,105,77,320,0.7298245614035088,3.7012987012987018,0,0.18970315398886822,0.3865414246469374,NA,102.60406542387337,NA
2018,McLeod,Gross Misdemeanor,133,78,200,0.48344370860927155,1.935897435897436,0.3711340206185567,0.19481169871794873,2.0266885642019368,NA,170.50345578337578,NA
2018,McLeod,Misdemeanor,141,120,165,0.21568627450980393,1.275,0.029197080291970802,0.058636363636363584,4,NA,461.11111111111114,NA
2018,McLeod,Juvenile,77,69,67,-0.1694915254237288,0.855072463768116,0.3050847457627119,-0.1627415458937199,1.2865592203644984,NA,88.92174745861938,NA
2018,Meeker,Felony,74,77,165,0.5523255813953488,2.2337662337662336,0.04225352112676056,-0.24162257495590841,0.17858998205401433,NA,62.072405721511416,NA
2018,Meeker,Gross Misdemeanor,93,64,176,0.5616438356164384,2.28125,0.2236842105263158,-0.24675707547169798,0.8527080108141936,NA,87.28313295391312,NA
2018,Meeker,Misdemeanor,86,85,102,0.18269230769230768,1.223529411764706,0.06172839506172839,-0.12805949966193358,0.3435051426850349,NA,81.207421957851,NA
2018,Meeker,Juvenile,38,43,25,-0.34375,0.7441860465116279,0.15151515151515152,-0.231807951987997,0.2748409789142054,NA,30.029587503312396,NA
2018,Mille Lacs,Felony,144,132,367,0.6239316239316239,2.659090909090909,-0.12195121951219512,0.27414772727272735,0.38109259298448817,NA,163.8896543674926,NA
2018,Mille Lacs,Gross Misdemeanor,157,174,435,0.6098654708520179,2.5632183908045976,-0.15591397849462366,-0.04495468611847918,0.8114117527503092,NA,209.72122737398024,NA
